prospect_id,player_name,rank_overall,delta_rank,score,delta_score,tier,coverage_count,delta_coverage,momentum_rank_3,momentum_score_3,volatility_rank_mad_3,volatility_rank_std_3,momentum_chip,volatility_chip,confidence_score,confidence_band,confidence_reasons_json,confidence_coverage_pct,confidence_rank_std,confidence_rank_mad,confidence_sources_present,confidence_active_sources
92,Dani Dennis-sutton,101,0,48.4899,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,38.2,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.6363636363636364,33.38458644711505,24.816326530612248,7,11
163,Ar'Maj Reed-adams,102,0,48.3833,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,42.7,Medium,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.7272727272727273,23.90606617576384,19.625,8,11
115,Bud Clark,103,0,47.998,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,39.7,Low,"[""High coverage"", ""High quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.8181818181818182,51.57542720480389,46.04938271604939,9,11
107,Billy Schrauth,104,0,47.9199,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,37.6,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.6363636363636364,17.95572786787843,16.448979591836736,7,11
122,Austin Barber,105,0,47.8915,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,50.7,Medium,"[""High coverage"", ""High quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.8181818181818182,17.30410641337576,16.098765432098766,9,11
134,Kaytron Allen,106,0,47.86,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,39.8,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.6363636363636364,10.245954901166348,8.408163265306124,7,11
138,Michael Taaffe,107,0,47.7064,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,24.7,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.5454545454545454,48.95462751932196,45.77777777777777,6,11
161,Drew Shelton,108,0,47.1265,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,34.5,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.6363636363636364,32.30151320142821,26.36734693877551,7,11
135,Joe Royer,109,0,47.0898,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,27.7,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.5454545454545454,34.43673748903762,31.0,6,11
118,Taurean York,110,0,46.8488,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,28.7,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.6363636363636364,56.7694945389166,48.122448979591844,7,11
33,Akheem Mesidor,111,0,46.5863,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,9.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,5.0,5.0,2,11
168,Ted Hurst,112,0,46.2091,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,38.2,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.7272727272727273,38.177013699345316,34.53125,8,11
124,Brenen Thompson,113,0,46.1117,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,36.2,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.6363636363636364,24.129751303301568,21.224489795918366,7,11
68,Sam Hecht,114,0,46.0867,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,24.1,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.5454545454545454,52.2507309890387,48.11111111111111,6,11
86,Keyron Crawford,115,0,45.6446,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,27.4,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.6363636363636364,71.56301632912387,49.10204081632652,7,11
453,Dontay Corleone,116,0,45.4342,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,33.4,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.6363636363636364,50.559724230712675,41.714285714285715,7,11
148,Beau Stephens,117,0,45.2221,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,36.1,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.6363636363636364,27.094694111201772,19.877551020408163,7,11
175,Malachi Lawrence,118,0,45.0684,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,44.9,Medium,"[""High coverage"", ""High quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.8181818181818182,34.52785599347537,31.530864197530864,9,11
159,Mike Washington,119,0,44.7929,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,35.9,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.6363636363636364,42.0407965127752,32.0,7,11
464,Darrell Jackson,120,0,44.7837,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,49.2,Medium,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.7272727272727273,13.701619429833833,12.875,8,11
126,Josh Cuevas,121,0,44.4626,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,23.8,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.5454545454545454,54.02982715336245,49.666666666666664,6,11
141,Demond Claiborne,122,0,44.4418,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,33.8,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.5454545454545454,6.066758241067099,5.444444444444447,6,11
100,Mikail Kamara,123,0,44.1547,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,22.6,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.45454545454545453,33.33706645762341,26.080000000000005,5,11
166,Harold Perkins,124,0,43.7691,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,34.7,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.6363636363636364,28.6527414366712,27.30612244897959,7,11
174,Dametrious Crownover,125,0,43.4939,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,29.3,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""High rank dispersion""]",0.7272727272727273,85.9534757877772,60.0,8,11
139,Drew Allar,126,0,43.445,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,38.9,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.7272727272727273,43.977266854592045,27.5,8,11
146,Eric Mcalister,127,0,43.3515,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,30.8,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.6363636363636364,48.04462211617149,40.285714285714285,7,11
193,Logan Jones,128,0,43.2707,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,27.2,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.5454545454545454,39.70621278003397,32.0,6,11
755,Vega Ioane,129,0,42.6934,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,21.5,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Tight rank agreement""]",0.2727272727272727,2.0548046676563256,1.777777777777778,3,11
181,Dallen Bentley,130,0,42.6723,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,30.1,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.6363636363636364,50.638776785046005,43.142857142857146,7,11
160,Hezekiah Masses,131,0,42.3984,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,29.0,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.5454545454545454,28.06391514620391,25.5,6,11
102,Cyrus Allen,132,0,42.1828,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,13.4,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.36363636363636365,60.419367755712244,52.0,4,11
150,Aiden Fisher,133,0,42.1522,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,34.5,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.7272727272727273,52.893170636671044,46.0,8,11
151,Eric Rivers,134,0,42.0565,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,33.0,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.6363636363636364,38.394302298382655,31.877551020408163,7,11
232,Josh Cameron,135,0,41.9906,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,34.9,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.7272727272727273,53.17365419077384,43.4375,8,11
186,Trey Zuhn,136,0,41.8914,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,31.8,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.7272727272727273,65.27442071746022,53.75,8,11
156,Aamil Wagner,137,0,41.6501,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,28.3,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.5454545454545454,32.91107547450993,28.111111111111114,6,11
121,Nadame Tucker,138,0,41.6111,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,23.1,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.45454545454545453,29.768439663509408,22.96,5,11
167,Pat Coogan,139,0,41.5939,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,25.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.45454545454545453,14.620533505997654,13.439999999999998,5,11
133,Nate Boerkircher,140,0,41.5657,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,24.5,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""High rank dispersion""]",0.6363636363636364,76.15531926964277,65.46938775510203,7,11
114,Marlin Klein,141,0,41.4316,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,36.0,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.6363636363636364,29.620042855733857,19.265306122448976,7,11
137,Cade Klubnik,142,0,41.2105,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,30.4,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.5454545454545454,21.322914122292634,19.333333333333332,6,11
468,Chris Mcclellan,143,0,41.0498,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,35.9,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.6363636363636364,40.990790404177176,32.93877551020408,7,11
140,Eli Raridon,144,0,40.9985,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,35.2,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.6363636363636364,31.540709036586545,22.77551020408163,7,11
187,Red Murdock,145,0,40.7077,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,22.8,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.45454545454545453,31.12940731848263,25.119999999999997,5,11
179,Tacario Davis,146,0,40.6271,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,26.6,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.5454545454545454,40.59830319388019,36.0,6,11
205,Kage Casey,147,0,40.5649,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,31.6,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.6363636363636364,45.87160430628793,36.04081632653061,7,11
110,Jalen Farmer,148,0,40.3901,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,25.6,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.5454545454545454,49.19829491173675,38.833333333333336,6,11
120,J.c.davis,149,0,40.2806,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,25.3,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.45454545454545453,14.3024473430249,13.039999999999997,5,11
98,Seth Mcgowan,150,0,40.2668,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,22.8,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.5454545454545454,69.83890192594828,48.888888888888886,6,11
164,Max Llewellyn,151,0,40.1764,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,35.4,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.6363636363636364,29.980265618079706,22.20408163265306,7,11
132,Keyshaun Elliott,152,0,40.0963,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,18.6,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.45454545454545453,54.32862965325004,51.2,5,11
236,Fa'Alili Fa'Amoe,153,0,40.091,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,23.5,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.5454545454545454,54.252496102330014,52.0,6,11
143,DJ Campbell,154,0,40.0859,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,36.0,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.6363636363636364,29.334802065889214,19.265306122448987,7,11
327,Keagen Trost,155,0,39.9002,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,22.4,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.5454545454545454,70.77350414448114,51.22222222222223,6,11
79,Skyler Bell,156,0,39.872,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,9.4,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,11.5,11.5,2,11
210,Domani Jackson,157,0,39.7075,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,39.6,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.7272727272727273,33.38576605381401,30.125,8,11
155,Reggie Virgil,158,0,39.6756,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,37.7,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.7272727272727273,43.890310718881906,34.15625,8,11
13,Peter Woods,159,0,39.6402,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
209,Parker Brailsford,160,0,39.3103,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,20.0,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.45454545454545453,45.36694832143771,43.36,5,11
17,Caleb Banks,161,0,39.2757,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
460,Domonique Orange,162,0,39.0957,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,34.3,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.5454545454545454,20.861980304425135,18.666666666666668,6,11
105,Sam Roush,163,0,39.0033,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,34.9,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.6363636363636364,29.47984437696027,25.755102040816325,7,11
119,Nicholas Singleton,164,0,38.9419,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,29.7,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.6363636363636364,51.88566708619628,44.93877551020408,7,11
21,Kayden Mcdonald,165,0,38.9112,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
95,Carson Beck,166,0,38.4732,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,9.8,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,6.0,6.0,2,11
26,Lee Hunter,167,0,38.4555,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,9.8,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,6.5,6.5,2,11
104,Jaishawn Barham,168,0,38.1404,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,17.8,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.36363636363636365,19.60070151805797,19.25,4,11
30,Christen Miller,169,0,38.091,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,2.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.09090909090909091,0.0,0.0,1,11
224,Vincent Anthony,170,0,38.0085,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,31.5,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.6363636363636364,46.63054967792365,36.48979591836734,7,11
192,Oscar Delp,171,0,37.9276,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,34.9,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.6363636363636364,31.86963240120217,24.040816326530607,7,11
152,Jalen Stroman,172,0,37.9211,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,12.5,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.36363636363636365,69.15697723295894,59.875,4,11
144,Thaddeus Dixon,173,0,37.8855,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,22.9,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.45454545454545453,31.173065296823154,24.71999999999999,5,11
178,Tanner Koziol,174,0,37.6559,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,34.7,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.6363636363636364,28.999648132981452,26.979591836734695,7,11
204,Jeremiah Wright,175,0,37.6292,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,23.4,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.5454545454545454,64.34283176858165,47.333333333333336,6,11
128,Le'Veon Moss,176,0,37.4785,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,31.9,Low,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Moderate rank dispersion""]",0.6363636363636364,40.170046714700554,37.38775510204082,7,11
455,Emmanuel Mcneil-warre...,177,0,37.4509,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,10.2,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.18181818181818182,0.0,0.0,2,11
462,Skyler Bell,178,0,37.291,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,20.0,Low,"[""Low coverage"", ""Low quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.36363636363636365,34.219877264537345,27.5,4,11
473,Tim Keenan,179,0,37.2168,0.0,Watch,,,0,0.0,0.0,0.0,Stable,Calm,47.8,Medium,"[""Moderate coverage"", ""Moderate quality-weighted coverage"", ""Noisy sources present"", ""Tight rank agreement""]",0.7272727272727273,20.254629100529094,15.5,8,11
